county,year,month,chlorophyll,rain_mm,lst_c,sst_c,marine_heatwave_days,Nitrate,Total_Phosphorus,spec_cond,streamflow,stream_width,water_temp,tds,tss,turbidity,ph,conductivity,do_mg_l,salinity,Developed_Total,Agriculture_Total,Forest_Total,Shrub_Grass_Total,Wetlands_Total,OpenWater,county_population,total_valid_area_km2,urban_area_km2,urban_pct,non_urban_area_km2,non_urban_pct,roads_area_km2,roads_pct,urban_population_density_km2,non_urban_population_density_km2,total_population_density_km2,date
Solano,2019,9,51.009,1.861,33.185,14.826875,NA,0.2307278,1.1,239,NA,NA,21.3,NA,7.449999999999999,3.7,8.11,256.85,8.23,NA,14.908580224999998,34.665658654,1.3024283840000002,34.113299669,12.049696517000001,2.846706045,438205,2346.912,171.7218,7.31692539,2023.4367,86.21698215,151.7535,6.466092465,2551.830927,216.5647188,186.715565,2019-09-01
Solano,2019,10,39.636,7.061,28.282,13.37125,NA,0.199189,NA,156.5,NA,NA,16.05,NA,6.1,6.05,7.95,NA,NA,NA,14.908580224999998,34.665658654,1.3024283840000002,34.113299669,12.049696517000001,2.846706045,438205,2346.912,171.7218,7.31692539,2023.4367,86.21698215,151.7535,6.466092465,2551.830927,216.5647188,186.715565,2019-10-01
Solano,2019,11,41.281,32.734,22.598,13.0625,NA,NA,NA,NA,NA,438,NA,NA,NA,NA,NA,NA,NA,NA,14.908580224999998,34.665658654,1.3024283840000002,34.113299669,12.049696517000001,2.846706045,438205,2346.912,171.7218,7.31692539,2023.4367,86.21698215,151.7535,6.466092465,2551.830927,216.5647188,186.715565,2019-11-01
Solano,2019,12,46.4,154.54,13.283,13.02,NA,0.516726667,NA,201,NA,NA,11.25,NA,10.45,43.5,7.5,201.1,8.1,NA,14.908580224999998,34.665658654,1.3024283840000002,34.113299669,12.049696517000001,2.846706045,438205,2346.912,171.7218,7.31692539,2023.4367,86.21698215,151.7535,6.466092465,2551.830927,216.5647188,186.715565,2019-12-01
Solano,2020,1,41.233,39.483,12.579,12.27375,NA,0.4026725,0.12,249.5,NA,NA,11.05,NA,7.9,5.5,7.8,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-01-01
Solano,2020,2,54.436,6.535,19.778,11.81375,NA,0.529337778,NA,997,NA,NA,13.8,NA,NA,2.8,8.2,1123,12.899999999999999,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-02-01
Solano,2020,3,46.03,36.34,22.206,12.525,NA,NA,NA,566,NA,NA,13.3,NA,19,9.9,8,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-03-01
Solano,2020,4,52.497,24.731,30.806,12.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-04-01
Solano,2020,5,51.437,11.083,33.06,12.920625,NA,0.421495,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-05-01
Solano,2020,6,53.403,3.172,38.055,13.434125,NA,0.802368545,NA,900,NA,NA,20.4,549,10.1,7.1,7.8,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-06-01
Solano,2020,7,55.981,0.399,37.926,13.786875,NA,0.265287,0.07475,150,NA,NA,22.2,280.5,5.06,3.2,8,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-07-01
Solano,2020,8,51.384,2.533,36.18,14.24375,NA,0.246554182,NA,69,NA,NA,23.1,NA,NA,6.6,7.91,457,7.85,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-08-01
Solano,2020,9,45.025,2.667,36.192,14.761875,NA,0.185561471,NA,NA,NA,NA,NA,NA,NA,NA,8.825,1047,10.15,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-09-01
Solano,2020,10,39.104,6.878,31.179,14.3275,NA,0.2062375,NA,174,NA,NA,21.7,NA,1.45,1,8,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-10-01
Solano,2020,11,37.337,17.817,18.974,12.375625,NA,0.247485,NA,160,NA,NA,15.5,NA,5.6,2.4,7.95,286.5,9.399999999999999,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-11-01
Solano,2020,12,34.371,44.044,14.906,11.23625,NA,0.357344286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.983599633999999,34.860210374,1.089381574,34.105195085,12.044625953,2.804063434,439211,2346.912,173.0349,7.372875506,2021.7888,86.14676647,152.0883,6.480358019,2538.27985,217.2388135,187.1442133,2020-12-01
Solano,2021,1,43.245,88.134,15.269,11.37625,NA,0.439785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-01-01
Solano,2021,2,45.022,22.033,19.03,11.394375,NA,0.476386667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-02-01
Solano,2021,3,50.92,36.021,23.407,10.65625,NA,0.812193333,0.1,274,NA,NA,12.7,NA,4.765000000000001,6,8.23,655,8.2,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-03-01
Solano,2021,4,56.914,9.103,32.314,11.08,NA,0.300619333,0.080375,211.5,NA,NA,16.549999999999997,NA,4.41,2.75,7.9,506,6.55,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-04-01
Solano,2021,5,54.996,4.045,37.185,11.186875,NA,0.319606091,0.4465,NA,NA,NA,NA,NA,6,12,7.94,361,8.75,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-05-01
Solano,2021,6,55.325,0.186,38.431,13.349375,NA,0.236284762,0.548666667,835,NA,NA,19,NA,NA,17.05,8.334999999999999,14600,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-06-01
Solano,2021,7,55.362,0,38.188,14.145,NA,0.174518313,1.89,NA,NA,NA,NA,NA,NA,24.2,7.83,22800,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-07-01
Solano,2021,8,48.634,0,36.554,15.595625,NA,0.1260798,0.1985,229,NA,NA,21.55,NA,NA,5.449999999999999,7.9,926,6.4,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-08-01
Solano,2021,9,41.09,1.818,35.684,15.66225,NA,0.063687429,0.144,219,NA,NA,21.45,NA,14.1,4.28,7.95,39600,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-09-01
Solano,2021,10,33.918,72.747,27.441,14.12125,NA,0.113306615,NA,196,NA,NA,15,NA,NA,14,8,NA,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-10-01
Solano,2021,11,40.903,35.442,18.532,14.429125,NA,0.48902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-11-01
Solano,2021,12,46.087,138.481,11.453,11.94875,NA,0.518622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.051595065999999,34.930699526000005,0.627295261,34.443676005,12.095955023,2.743590724,450518,2346.912,173.3553,7.386527488,2020.3299,86.08460394,153.2268,6.528868573,2598.812958,222.9922945,191.9620335,2021-12-01
Solano,2022,1,49.623,15.403,13.905,12.11625,NA,0.628121429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-01-01
Solano,2022,2,44.395,8.593,18.596,12.17625,NA,0.388341429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-02-01
Solano,2022,3,54.862,28.198,24.53,11.3075,NA,0.3032105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-03-01
Solano,2022,4,46.57,20.262,27.313,10.916625,NA,0.277655636,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-04-01
Solano,2022,5,51.893,5.456,34.925,10.70625,NA,0.389239438,0.0837,1495,NA,NA,18,886,NA,NA,7.35,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-05-01
Solano,2022,6,50.144,3.919,39.306,12.1225,NA,0.1949577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-06-01
Solano,2022,7,57.51,0,37.56,13.44125,NA,0.110295333,0.071375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-07-01
Solano,2022,8,58.798,0,38.309,14.633125,NA,0.150218917,0.1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-08-01
Solano,2022,9,42.375,8.545,32.809,15.07975,NA,0.303826525,0.096969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-09-01
Solano,2022,10,47.964,8.42,29.687,14.429375,NA,0.166971316,0.077076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-10-01
Solano,2022,11,41.262,33.033,17.032,12.146,NA,0.1597055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-11-01
Solano,2022,12,41.204,155.207,11.151,11.55625,NA,0.266673333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.223370810999999,34.981114225999995,0.62496779,34.23370479,12.098781236999999,2.72999995,447671,2346.912,175.5261,7.4790235,2016.5922,85.9253436,154.7937,6.5956329,2550.452611,221.9938171,190.7489501,2022-12-01
Solano,2023,1,95.467,244.297,11.969,12.2225,NA,0.6133272,0.08,NA,NA,763,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-01-01
Solano,2023,2,65.094,68.369,14.466,11.258125,NA,0.5960375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-02-01
Solano,2023,3,85.479,187.468,16.712,11.20375,NA,0.575522857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-03-01
Solano,2023,4,63.942,11.412,24.147,10.715375,NA,0.276209667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-04-01
Solano,2023,5,60.668,10.995,29.184,12.400625,NA,0.10998905,0.058571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-05-01
Solano,2023,6,64.563,3.125,32.318,13.66225,NA,0.099255778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-06-01
Solano,2023,7,59.64,0,35.69,13.359375,NA,0.07489255,0.073111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-07-01
Solano,2023,8,51.87,0.11,35.427,15.721875,NA,0.157595243,0.093655556,NA,NA,NA,NA,NA,6.7,2.7,7.78,110,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-08-01
Solano,2023,9,51.018,1.204,30.524,15.514375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-09-01
Solano,2023,10,43.796,12.639,28.309,15.12125,NA,0.139367889,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-10-01
Solano,2023,11,38.979,28.126,18.402,13.899125,NA,0.167456167,0.066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-11-01
Solano,2023,12,20.132,91.235,14.67,13.79625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.402586154000002,34.825422976,0.6444603680000001,34.172151469,11.801363567,3.044624288,447411,2346.912,177.8436,7.577770279,2012.7402,85.76121303,156.3282,6.661016689,2515.755417,222.2894937,190.6381662,2023-12-01
Solano,2024,1,54.135,110.955,11.918,13.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-01-01
Solano,2024,2,85.913,127.181,13.346,13.44625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-02-01
Solano,2024,3,65.826,65.471,19.215,13.30125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-03-01
Solano,2024,4,51.809,24.347,25.405,12.22875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-04-01
Solano,2024,5,58.228,16.023,30.187,11.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-05-01
Solano,2024,6,59.224,2.985,35.312,12.152875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-06-01
Solano,2024,7,57.223,0,36.815,14.47125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-07-01
Solano,2024,8,55.409,2.179,33.941,13.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-08-01
Solano,2024,9,56.344,3.193,33.18,14.534375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-09-01
Solano,2024,10,44.307,10.674,24.341,14.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-10-01
Solano,2024,11,45.181,100.584,14.468,12.238375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-11-01
Solano,2024,12,49.618,111.734,12.15,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.580180578,33.609485111,0.650071238,35.127038411,11.934819143,2.927627259,449966,2346.912,180.2475,7.680198491,2008.9044,85.59777273,157.7601,6.722028777,2496.378591,223.9857706,191.7268308,2024-12-01
Sonoma,2017,1,18.774,460.867,9.779,11.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-01-01
Sonoma,2017,2,58.551,374.426,13.031,12.335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-02-01
Sonoma,2017,3,27.116,119.473,20.348,11.97,5.708,NA,NA,291,NA,26,14.6,NA,NA,NA,NA,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-03-01
Sonoma,2017,4,21.776,118.919,19.439,11.35,7.708,0.447142306,0.208640625,263.5,4.75,18,13.6,NA,NA,NA,7.6,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-04-01
Sonoma,2017,5,23.878,8.601,26.429,10.11,0,0.394346879,0.175323529,381.5,16.95,12.5,16.05,NA,NA,NA,7.65,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-05-01
Sonoma,2017,6,24.901,11.094,30.937,10.43,0,0.18603925,NA,289,NA,83,17.75,161,-0.8,1.7,8.1,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-06-01
Sonoma,2017,7,22.123,0,34.436,10.2,0,4.70078,0.1285,541,NA,20,18.5,151,NA,NA,7.300000000000001,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-07-01
Sonoma,2017,8,15.008,0.258,32.436,12.08,0,0.3613,0.0625,126.5,NA,NA,23,148,NA,NA,7.4,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-08-01
Sonoma,2017,9,12.76,5.065,29.178,14.07,4.945,NA,0.004666667,199.5,NA,68.25,17.3,172,NA,4.35,7.95,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-09-01
Sonoma,2017,10,11.062,14.015,25.812,11.37,0,0.083333333,NA,275,NA,NA,NA,NA,NA,6.3,7.77,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-10-01
Sonoma,2017,11,11.489,140.247,14.277,13.435,0,0.273333333,0.064454545,253,NA,101,15.5,NA,NA,6.550000000000001,7.8100000000000005,231.2,8.2,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-11-01
Sonoma,2017,12,11.321,23.565,12.777,12.26,0,NA,NA,231,NA,NA,NA,NA,NA,0.8,7.72,NA,NA,NA,11.172419646,6.526807087,37.916774578,41.46425809,1.922710124,0.792383529,503405,4577.3559,259.9371,5.678760963,4117.626,89.95643096,199.7928,4.364808076,1936.641595,122.2561253,109.9772469,2017-12-01
Sonoma,2018,1,18.629,218.096,12.28,12.97,8.688,0.885454545,0.059428571,211,NA,NA,NA,NA,NA,19.2,7.605,NA,NA,NA,11.240817572999998,6.498634229,36.454563829,42.91575091,1.932662493,0.753164634,500485,4577.3559,262.9449,5.744471388,4114.8198,89.89512483,199.5912,4.360403787,1903.383561,121.6298706,109.339324,2018-01-01
